region,version,ip,prefixlength
afrinic,ipv4,196.216.253.0,24
afrinic,ipv4,196.216.255.0,24
afrinic,ipv4,196.220.64.0,19
afrinic,ipv4,196.220.128.0,19
afrinic,ipv4,196.220.192.0,20
afrinic,ipv4,196.220.224.0,20
afrinic,ipv4,196.220.240.0,20
afrinic,ipv4,196.222.0.0,16
afrinic,ipv4,196.223.112.0,20
afrinic,ipv4,204.8.206.0,24
afrinic,ipv4,204.8.207.0,24
afrinic,ipv4,213.255.128.0,19
afrinic,ipv6,2001:43fc::,48
afrinic,ipv6,2c0f:edf1::,40
afrinic,ipv6,2001:43f8:160::,48
afrinic,ipv6,2001:43f8:180::,48
afrinic,ipv6,2001:43f8:190::,48
afrinic,ipv6,2001:43f8:1e0::,48
afrinic,ipv6,2001:43f8:2f0::,48
afrinic,ipv6,2001:43f8:370::,48
afrinic,ipv6,2001:43f8:600::,44
afrinic,ipv6,2001:43f8:660::,48
afrinic,ipv6,2001:43f8:6c0::,48
afrinic,ipv6,2001:43f8:9f0::,48
afrinic,ipv6,2001:43f8:b10::,48
afrinic,ipv6,2001:43f8:bb0::,48
afrinic,ipv6,2001:43f8:bb1::,48
afrinic,ipv6,2001:43f8:be0::,48
afrinic,ipv6,2001:43f8:d90::,48
afrinic,ipv6,2001:43f8:1060::,48
afrinic,ipv6,2001:43f8:11f0::,48
afrinic,ipv6,2001:43f8:11f1::,48
afrinic,ipv6,2001:43f8:1200::,44
afrinic,ipv6,2001:43f8:1310::,48
afrinic,ipv6,2001:43f8:1340::,48
afrinic,ipv6,2001:43f8:13c0::,48
afrinic,ipv6,2001:43f8:1410::,48
afrinic,ipv6,2001:43f8:1420::,48
afrinic,ipv6,2001:43f8:1690::,48
afrinic,ipv6,2001:43f8:1691::,48
afrinic,ipv6,2001:43fc:5000::,48
afrinic,ipv6,2001:43fc:6000::,48
afrinic,ipv6,2001:43fc:c000::,48
afrinic,ipv6,2001:43fd:6000::,40
afrinic,ipv6,2001:43fe:1000::,44
ripencc,ipv4,83.143.8.0,21
ripencc,ipv4,193.238.28.0,22
